,runID,evtID,S2_area,S2_btm_area,S2_top_area,S2_TBA,S2_corrected_area,S2_XY_corrected_area,S2_width_ns,S2_peakAmp,S2_AFT_5,S2_AFT_10,S2_AFT_25,S2_AFT_50,S2_AFT_75,S2_AFT_90,S2_AFT_95,S2_rmsWidth_ns,S2_fwhm_ns,S2_x_cm,S2_y_cm,S2_xy_chiSq,S2_n_saturated,has_good_S1,drift_time,S1_area,S1_corrected_area,evt_total_area,evt_bad_area,evt_bad_e_area,evt_bad_ph_area,evt_bad_oth_area
7631,7023,132273,119.0,798.7952270507812,2407.85791015625,0.501788854598999,3322.657958984375,0.11841744184494019,4160.0,2.986563205718994,1160.0,1370.0,1700.0,2050.0,2430.0,2750.0,2970.0,429.0,1140.0,-16.30262565612793,22.421064376831055,1.711491346359253,0.0,True,31990.001953125,51.997501373291016,54.461605072021484,3687.0420693159103,428.2118042707443,3536.124168395996,95.02764809131622,3.892751455307007
7640,7023,132318,102.0,475.66937255859375,1332.640625,0.4739072620868683,2000.3974609375,0.06934338808059692,4650.0,1.4464538097381592,940.0,1150.0,1540.0,1980.0,2410.0,2750.0,3010.0,500.0,1450.0,44.52565383911133,-4.953155517578125,1.162246823310852,0.0,True,40230.0,35.985198974609375,37.65318298339844,2161.243734419346,342.9136019349098,2037.5388870239258,111.10718363523483,3.0399922132492065
7684,7052,57649,85.0,329.0636901855469,1051.2152099609375,0.5231924057006836,1631.341064453125,0.05874825641512871,4490.0,1.1011050939559937,1040.0,1240.0,1600.0,2020.0,2510.0,2870.0,3150.0,522.0,1420.0,-41.11273193359375,32.418487548828125,1.3051190376281738,0.0,True,50900.0,35.976322174072266,38.143898010253906,1754.7809662520885,360.0166411101818,1645.2200393676758,90.06311747431755,5.010828018188477
7774,7052,58448,104.0,1096.414794921875,2549.492431640625,0.3985503613948822,4235.39697265625,0.14573121070861816,4440.0,2.5305981636047363,1520.0,1740.0,2130.0,2550.0,2990.0,3370.0,3660.0,506.0,1450.0,36.3800163269043,-12.168235778808594,1.418747067451477,0.0,True,37350.0,89.58885192871094,97.05502319335938,4171.068660914898,435.973461329937,3974.3643226623535,93.82216662168503,13.293319702148438
8036,6944,93160,168.0,1178.343505859375,3806.262939453125,0.5272070169448853,5529.0908203125,0.1909625232219696,5670.0,2.9782867431640625,1690.0,1990.0,2420.0,2940.0,3450.0,3960.0,4280.0,608.0,1700.0,38.531890869140625,26.492300033569336,1.6050125360488892,0.0,True,52840.0,118.54257202148438,127.91485595703125,5832.7100085914135,729.6132373511791,5546.188446044922,136.14237400889397,31.83661651611328
8281,6966,100134,168.0,425.7958984375,1305.8502197265625,0.5082183480262756,1837.826171875,0.06626968830823898,3960.0,1.204941987991333,1040.0,1330.0,1740.0,2180.0,2660.0,3040.0,3300.0,535.0,1520.0,12.626104354858398,6.720126628875732,1.4300256967544556,0.0,True,55400.0,96.43799591064453,103.01782989501953,2163.9844945967197,336.6462301313877,1889.2959594726562,153.05717983841896,25.193359375
8428,6966,101374,121.0,378.6067810058594,1303.2906494140625,0.5497860908508301,1794.1162109375,0.06494271010160446,3900.0,1.3597947359085083,1120.0,1270.0,1660.0,2070.0,2470.0,2850.0,3070.0,482.0,1310.0,-13.681280136108398,-39.27007293701172,1.3169904947280884,0.0,True,47750.0,60.58906555175781,64.6079330444336,1985.8185085654259,243.20698207616806,1812.1652221679688,111.35918694734573,1.7050338983535767
8811,7024,107026,199.0,1171.349609375,3270.369140625,0.47256922721862793,4952.5546875,0.17180059850215912,4420.0,2.6566925048828125,1180.0,1410.0,1850.0,2350.0,2840.0,3260.0,3540.0,574.0,1660.0,9.9168701171875,-30.968647003173828,1.3315684795379639,0.0,True,54910.0,134.460205078125,144.94369506835938,5184.816213563085,608.6128444224596,4842.764091491699,188.82913394272327,18.76278305053711
8843,7024,107217,81.0,359.2702331542969,948.872802734375,0.45071718096733093,1453.061767578125,0.0503990463912487,3950.0,1.0716787576675415,510.0,710.0,1080.0,1480.0,1870.0,2310.0,2560.0,484.0,1210.0,41.08050537109375,-3.990076780319214,2.435039758682251,0.0,True,49770.0,37.54203796386719,40.819854736328125,1416.9625892341137,71.0777778327465,1308.3427734375,65.83395621180534,5.243821620941162
9092,6940,16827,160.0,765.5484619140625,1908.1529541015625,0.427349328994751,3041.533447265625,0.11035767197608948,4630.0,2.1162827014923096,1570.0,1790.0,2160.0,2540.0,2920.0,3290.0,3490.0,457.0,1170.0,17.788761138916016,-4.189876079559326,1.7505757808685303,0.0,True,30760.001953125,60.35112380981445,62.4769287109375,3226.1589565873146,512.6496067643166,3007.878707885742,178.38002973794937,0.0
